date,seoul_covid_confirmed,seoul_covid_death,seoul_covid_released,china_pm2.5,china_pm10,china_stock_index,기온,강수량,풍속,최다풍향,습도,기압,안개시간,y_pm2.5,y_pm10,transport_in,transport_out,transport_inandout,china_covid_confirmed,china_covid_death,kospi_index
2019-01-01,0.0,0.0,0.0,,,,-5.0,0.0,2.1,290.0,49.5,1022.6,0.0,25.0,38.0,3534195.0,3531605.0,7065800.0,0.0,0.0,
2019-01-02,0.0,0.0,0.0,,125.0,2465.29,-4.9,0.0,1.7,270.0,42.8,1023.4,0.0,22.0,34.0,4658330.0,4578983.0,9237313.0,0.0,0.0,2010.0
2019-01-03,0.0,0.0,0.0,182,133.0,2464.36,-3.5,0.0,1.4,290.0,38.8,1024.2,0.0,24.0,39.0,4892831.0,4780205.0,9673036.0,0.0,0.0,1993.7
2019-01-04,0.0,0.0,0.0,198,151.0,2514.87,-1.1,0.0,1.2,20.0,55.5,1019.5,0.0,42.0,60.0,5011360.0,4946281.0,9957641.0,0.0,0.0,2010.25
2019-01-05,0.0,0.0,0.0,224,64.0,,-2.8,0.0,2.2,290.0,40.3,1016.6,0.0,40.0,63.0,4434645.0,4382017.0,8816662.0,0.0,0.0,
2019-01-06,0.0,0.0,0.0,106,91.0,,-2.8,0.0,1.2,290.0,35.0,1017.6,0.0,23.0,49.0,3635917.0,3525408.0,7161325.0,0.0,0.0,
2019-01-07,0.0,0.0,0.0,161,159.0,2533.09,-1.9,0.0,1.4,290.0,46.4,1017.4,0.0,37.0,57.0,4625330.0,4623444.0,9248774.0,0.0,0.0,2037.1
2019-01-08,0.0,0.0,0.0,219,64.0,2526.46,-3.5,0.0,2.6,290.0,31.0,1018.2,0.0,18.0,41.0,4928774.0,4935362.0,9864136.0,0.0,0.0,2025.27
2019-01-09,0.0,0.0,0.0,79,63.0,2544.34,-4.7,0.0,1.3,50.0,28.8,1022.0,0.0,22.0,51.0,4891248.0,4900404.0,9791652.0,0.0,0.0,2064.71
2019-01-10,0.0,0.0,0.0,93,74.0,2535.1,-0.6,0.0,1.3,290.0,48.8,1015.5,0.0,34.0,58.0,4956516.0,4939590.0,9896106.0,0.0,0.0,2063.28
2019-01-11,0.0,0.0,0.0,161,72.0,2553.83,2.4,0.0,1.0,20.0,58.8,1014.2,0.0,57.0,80.0,4998621.0,4948421.0,9947042.0,0.0,0.0,2075.57
2019-01-12,0.0,0.0,0.0,163,109.0,,2.8,0.0,1.3,290.0,47.6,1012.1,0.0,69.0,96.0,4626392.0,4719650.0,9346042.0,0.0,0.0,
2019-01-13,0.0,0.0,0.0,192,159.0,,1.2,0.0,1.4,270.0,54.3,1014.8,0.0,83.0,115.0,3963007.0,3990006.0,7953013.0,0.0,0.0,
2019-01-14,0.0,0.0,0.0,249,197.0,2535.77,1.4,0.0,0.9,290.0,68.6,1014.8,0.0,129.0,166.0,4679268.0,4723701.0,9402969.0,0.0,0.0,2064.52
2019-01-15,0.0,0.0,0.0,282,120.0,2570.34,-1.7,0.0,2.7,290.0,58.8,1013.2,0.0,81.0,134.0,4903337.0,4881753.0,9785090.0,0.0,0.0,2097.18
2019-01-16,0.0,0.0,0.0,96,60.0,2570.42,-5.2,0.0,2.3,270.0,45.9,1015.9,0.0,17.0,46.0,4918155.0,4917832.0,9835987.0,0.0,0.0,2106.1
2019-01-17,0.0,0.0,0.0,63,73.0,2559.64,-0.3,0.0,1.7,290.0,45.8,1013.4,0.0,22.0,43.0,4899779.0,5004766.0,9904545.0,0.0,0.0,2107.06
2019-01-18,0.0,0.0,0.0,118,84.0,2596.01,0.6,0.0,1.3,290.0,44.0,1016.7,0.0,39.0,61.0,5055619.0,5089983.0,10145602.0,0.0,0.0,2124.28
2019-01-19,0.0,0.0,0.0,153,109.0,,3.6,0.0,1.2,50.0,59.8,1011.7,0.0,67.0,96.0,4716724.0,4788854.0,9505578.0,0.0,0.0,
2019-01-20,0.0,0.0,0.0,173,63.0,,-1.4,0.0,3.2,290.0,38.5,1011.7,0.0,33.0,66.0,4202003.0,4143686.0,8345689.0,0.0,0.0,
2019-01-21,0.0,0.0,0.0,97,81.0,2610.51,-1.2,0.0,1.6,270.0,57.8,1010.7,0.0,21.0,45.0,4887288.0,4797405.0,9684693.0,0.0,0.0,2124.61
2019-01-22,0.0,0.0,0.0,146,75.0,2579.7,1.7,0.0,1.7,20.0,62.0,1008.6,0.0,33.0,67.0,5026623.0,4981013.0,10007636.0,0.0,0.0,2117.77
2019-01-23,0.0,0.0,0.0,139,95.0,2581.0,2.0,0.0,2.3,270.0,48.9,1009.6,0.0,44.0,74.0,5018353.0,5014942.0,10033295.0,0.0,0.0,2127.78
2019-01-24,0.0,0.0,0.0,127,100.0,2591.69,0.1,0.0,1.7,270.0,34.9,1013.7,0.0,21.0,41.0,5059459.0,5055743.0,10115202.0,0.0,0.0,2145.03
2019-01-25,0.0,0.0,0.0,147,88.0,2601.72,-1.2,0.0,2.6,290.0,27.6,1013.4,0.0,21.0,51.0,5210494.0,5139608.0,10350102.0,0.0,0.0,2177.73
2019-01-26,0.0,0.0,0.0,138,78.0,,-2.5,0.0,2.4,320.0,30.9,1017.5,0.0,20.0,43.0,4850557.0,4725212.0,9575769.0,0.0,0.0,
2019-01-27,0.0,0.0,0.0,100,72.0,,-0.1,0.0,1.7,230.0,52.5,1015.9,0.0,20.0,36.0,4097191.0,3975254.0,8072445.0,0.0,0.0,
2019-01-28,0.0,0.0,0.0,114,86.0,2596.98,1.2,0.0,3.1,290.0,40.4,1011.6,0.0,24.0,85.0,4848417.0,4854918.0,9703335.0,0.0,0.0,2177.3
2019-01-29,0.0,0.0,0.0,117,93.0,2594.25,-0.2,0.0,1.5,290.0,35.5,1016.9,0.0,23.0,67.0,5063064.0,5000629.0,10063693.0,0.0,0.0,2183.36
2019-01-30,0.0,0.0,0.0,149,100.0,2575.58,1.8,0.0,1.5,290.0,54.6,1014.9,0.0,33.0,63.0,5146134.0,5082544.0,10228678.0,0.0,0.0,2206.2
2019-01-31,0.0,0.0,0.0,157,54.0,2584.57,-2.0,0.0,2.9,290.0,29.0,1010.5,0.0,21.0,72.0,5197400.0,5131630.0,10329030.0,0.0,0.0,2204.85
2019-02-01,0.0,0.0,0.0,64,79.0,2618.23,-2.1,0.3,1.7,270.0,47.6,1013.0,0.0,18.0,39.0,5164348.0,5079417.0,10243765.0,0.0,0.0,2203.46
2019-02-02,0.0,0.0,0.0,146,64.0,,1.4,0.0,1.0,70.0,60.0,1011.2,0.0,36.0,59.0,4443277.0,4440284.0,8883561.0,0.0,0.0,
2019-02-03,0.0,0.0,0.0,133,104.0,,3.3,16.0,1.7,90.0,92.9,1002.2,1.08,30.0,39.0,3571498.0,3646297.0,7217795.0,0.0,0.0,
2019-02-04,0.0,0.0,0.0,167,100.0,,-0.6,0.0,2.1,290.0,40.4,1014.7,0.0,36.0,72.0,3520991.0,3472538.0,6993529.0,0.0,0.0,
2019-02-05,0.0,0.0,0.0,135,98.0,,2.8,0.0,1.0,50.0,37.1,1010.6,0.0,28.0,85.0,4293308.0,4177022.0,8470330.0,0.0,0.0,
2019-02-06,0.0,0.0,0.0,167,135.0,,5.1,0.0,1.3,20.0,54.9,1005.6,0.0,35.0,96.0,3743332.0,3483754.0,7227086.0,0.0,0.0,
2019-02-07,0.0,0.0,0.0,213,49.0,,-2.1,0.5,3.5,290.0,45.5,1011.9,0.0,32.0,61.0,4761774.0,4646607.0,9408381.0,0.0,0.0,2203.42
2019-02-08,0.0,0.0,0.0,81,54.0,,-6.1,0.0,2.3,290.0,31.5,1015.3,0.0,17.0,32.0,5066353.0,4969874.0,10036227.0,0.0,0.0,2177.05
2019-02-09,0.0,0.0,0.0,105,59.0,,-5.4,0.0,2.7,320.0,30.0,1017.4,0.0,17.0,36.0,4694515.0,4630023.0,9324538.0,0.0,0.0,
2019-02-10,0.0,0.0,0.0,118,52.0,,-5.0,0.0,1.7,290.0,31.3,1019.8,0.0,23.0,42.0,3997378.0,3911434.0,7908812.0,0.0,0.0,
2019-02-11,0.0,0.0,0.0,104,69.0,2653.9,-3.0,0.0,2.3,270.0,34.9,1020.7,0.0,23.0,39.0,4892626.0,4845205.0,9737831.0,0.0,0.0,2180.73
2019-02-12,0.0,0.0,0.0,159,80.0,2671.89,-0.6,0.0,1.9,290.0,35.5,1023.0,0.0,38.0,59.0,4252580.0,4235730.0,8488310.0,0.0,0.0,2190.47
2019-02-13,0.0,0.0,0.0,166,82.0,2721.07,-2.1,0.0,2.4,290.0,26.6,1022.0,0.0,20.0,39.0,5085348.0,5010847.0,10096195.0,0.0,0.0,2201.48
2019-02-14,0.0,0.0,0.0,163,67.0,2719.7,-0.5,0.0,1.4,250.0,24.3,1019.9,0.0,27.0,53.0,5089300.0,5074070.0,10163370.0,0.0,0.0,2225.85
2019-02-15,0.0,0.0,0.0,157,75.0,2682.39,-0.8,2.2,1.9,290.0,72.8,1012.9,0.0,28.0,39.0,4694579.0,4678058.0,9372637.0,0.0,0.0,2196.09
2019-02-16,0.0,0.0,0.0,157,36.0,,-2.7,0.2,2.6,320.0,59.0,1013.5,0.0,48.0,59.0,4666714.0,4622901.0,9289615.0,0.0,0.0,
2019-02-17,0.0,0.0,0.0,76,46.0,,-1.8,0.0,1.9,270.0,47.4,1015.5,0.0,25.0,36.0,4091922.0,4041286.0,8133208.0,0.0,0.0,
2019-02-18,0.0,0.0,0.0,81,67.0,2754.36,0.9,0.0,1.3,290.0,43.5,1014.7,0.0,27.0,42.0,4772498.0,4768171.0,9540669.0,0.0,0.0,2210.89
2019-02-19,0.0,0.0,0.0,123,85.0,2755.65,1.4,4.6,1.4,70.0,80.8,1008.7,0.0,34.0,43.0,4345352.0,4283113.0,8628465.0,0.0,0.0,2205.63
2019-02-20,0.0,0.0,0.0,173,108.0,2761.22,1.7,0.0,2.1,270.0,67.8,1014.5,0.0,51.0,62.0,4905050.0,4762754.0,9667804.0,0.0,0.0,2229.76
2019-02-21,0.0,0.0,0.0,194,84.0,2751.8,2.4,0.0,1.5,270.0,59.4,1015.9,0.0,62.0,77.0,4981036.0,4871085.0,9852121.0,0.0,0.0,2228.66
2019-02-22,0.0,0.0,0.0,164,106.0,2804.23,4.0,0.0,1.5,200.0,56.1,1011.3,0.0,55.0,73.0,5114451.0,5013776.0,10128227.0,0.0,0.0,2230.5
2019-02-23,0.0,0.0,0.0,175,106.0,,6.8,0.0,1.1,20.0,41.0,1012.8,0.0,39.0,56.0,4844039.0,4796905.0,9640944.0,0.0,0.0,
2019-02-24,0.0,0.0,0.0,179,102.0,,6.3,0.0,1.8,290.0,45.0,1012.1,0.0,51.0,65.0,4219391.0,4135980.0,8355371.0,0.0,0.0,
2019-02-25,0.0,0.0,0.0,171,148.0,2961.28,4.7,0.0,2.3,290.0,55.8,1011.1,0.0,59.0,82.0,4844670.0,4767977.0,9612647.0,0.0,0.0,2232.56
2019-02-26,0.0,0.0,0.0,200,151.0,2941.52,5.2,0.0,1.6,270.0,32.8,1013.4,0.0,28.0,53.0,4937462.0,4770373.0,9707835.0,0.0,0.0,2226.6
2019-02-27,0.0,0.0,0.0,208,80.0,2953.82,7.8,0.0,1.6,290.0,31.3,1010.7,0.0,45.0,71.0,4985309.0,4804799.0,9790108.0,0.0,0.0,2234.79
2019-02-28,0.0,0.0,0.0,155,89.0,2940.95,6.6,0.0,2.0,290.0,39.5,1008.4,0.0,60.0,90.0,5069653.0,4957448.0,10027101.0,0.0,0.0,2195.44
2019-03-01,0.0,0.0,0.0,162,118.0,2994.01,6.6,0.0,2.1,290.0,42.3,1011.2,0.0,84.0,120.0,4212349.0,4380927.0,8593276.0,0.0,0.0,
2019-03-02,0.0,0.0,0.0,180,134.0,,7.8,0.0,1.1,290.0,37.6,1008.7,0.0,85.0,121.0,4193080.0,4278856.0,8471936.0,0.0,0.0,
2019-03-03,0.0,0.0,0.0,186,101.0,,9.4,0.0,1.5,20.0,36.4,1002.5,0.0,77.0,110.0,3748023.0,3798343.0,7546366.0,0.0,0.0,
2019-03-04,0.0,0.0,0.0,171,76.0,3027.58,9.9,0.0,1.9,270.0,46.1,1003.2,0.0,117.0,169.0,4504985.0,4629362.0,9134347.0,0.0,0.0,2190.66
2019-03-05,0.0,0.0,0.0,155,85.0,3054.25,8.4,0.0,2.0,250.0,66.3,1009.6,0.0,135.0,186.0,4633138.0,4815046.0,9448184.0,0.0,0.0,2179.23
2019-03-06,0.0,0.0,0.0,163,83.0,3102.1,8.4,0.0,2.0,290.0,55.0,1005.6,0.0,101.0,141.0,4768487.0,4848723.0,9617210.0,0.0,0.0,2175.6
2019-03-07,0.0,0.0,0.0,82,81.0,3106.42,7.0,0.0,2.2,270.0,51.1,1009.1,0.0,39.0,57.0,4920035.0,5045541.0,9965576.0,0.0,0.0,2165.79
2019-03-08,0.0,0.0,0.0,110,77.0,2969.86,6.1,0.0,1.9,290.0,39.4,1014.3,0.0,26.0,47.0,5057383.0,5157474.0,10214857.0,0.0,0.0,2137.44
2019-03-09,0.0,0.0,0.0,113,70.0,,7.2,0.0,1.3,290.0,31.8,1011.2,0.0,29.0,45.0,4795748.0,4901087.0,9696835.0,0.0,0.0,
2019-03-10,0.0,0.0,0.0,161,113.0,,10.1,0.0,1.2,50.0,26.4,1003.2,0.0,34.0,52.0,4048583.0,4119538.0,8168121.0,0.0,0.0,
2019-03-11,0.0,0.0,0.0,117,74.0,3026.99,6.6,0.0,1.8,230.0,61.0,998.7,0.0,46.0,71.0,4758880.0,4889528.0,9648408.0,0.0,0.0,2138.1
2019-03-12,0.0,0.0,0.0,46,47.0,3060.31,3.9,0.0,2.7,270.0,55.1,1000.8,0.0,49.0,83.0,4867053.0,4997226.0,9864279.0,0.0,0.0,2157.18
2019-03-13,0.0,0.0,0.0,59,53.0,3026.95,3.5,0.0,3.3,270.0,38.5,1009.3,0.0,11.0,42.0,4928143.0,5073795.0,10001938.0,0.0,0.0,2148.41
2019-03-14,0.0,0.0,0.0,95,68.0,2990.68,5.0,0.0,1.9,200.0,45.3,1011.9,0.0,20.0,42.0,4982878.0,5108286.0,10091164.0,0.0,0.0,2155.68
2019-03-15,0.0,0.0,0.0,95,74.0,3021.75,5.5,3.5,1.6,270.0,72.8,1006.8,0.0,32.0,56.0,4979498.0,5050310.0,10029808.0,0.0,0.0,2176.11
2019-03-16,0.0,0.0,0.0,82,67.0,,4.3,0.0,1.8,290.0,69.9,1009.9,0.0,28.0,41.0,4694322.0,4809542.0,9503864.0,0.0,0.0,
2019-03-17,0.0,0.0,0.0,94,88.0,,6.3,0.0,2.0,290.0,55.4,1012.6,0.0,23.0,37.0,4066802.0,4104481.0,8171283.0,0.0,0.0,
2019-03-18,0.0,0.0,0.0,106,79.0,3096.42,7.1,0.0,1.4,270.0,43.8,1009.4,0.0,23.0,39.0,4767106.0,4873906.0,9641012.0,0.0,0.0,2179.49
2019-03-19,0.0,0.0,0.0,131,62.0,3090.97,10.0,0.0,1.4,20.0,52.0,1006.5,0.0,42.0,67.0,4826575.0,5014712.0,9841287.0,0.0,0.0,2177.62
2019-03-20,0.0,0.0,0.0,111,69.0,3090.64,10.3,16.5,1.4,90.0,79.0,999.8,0.0,68.0,94.0,4756747.0,4923137.0,9679884.0,0.0,0.0,2177.1
2019-03-21,0.0,0.0,0.0,140,57.0,3101.45,7.1,3.3,2.9,270.0,77.4,998.1,1.4,26.0,34.0,4860465.0,4955758.0,9816223.0,0.0,0.0,2184.88
2019-03-22,0.0,0.0,0.0,73,53.0,3104.15,3.3,0.0,2.8,290.0,40.9,1009.4,0.0,19.0,36.0,5099500.0,5079379.0,10178879.0,0.0,0.0,2186.95
2019-03-23,0.0,0.0,0.0,64,47.0,,3.3,1.7,2.4,320.0,46.9,1010.4,0.0,15.0,24.0,4723516.0,4806588.0,9530104.0,0.0,0.0,
2019-03-24,0.0,0.0,0.0,66,79.0,,4.3,0.0,2.3,230.0,45.4,1010.6,0.0,13.0,27.0,4172386.0,4173306.0,8345692.0,0.0,0.0,
2019-03-25,0.0,0.0,0.0,119,73.0,3043.03,7.3,0.0,2.0,230.0,56.1,1006.6,0.0,28.0,47.0,4820358.0,4814607.0,9634965.0,0.0,0.0,2144.86
2019-03-26,0.0,0.0,0.0,124,79.0,2997.1,11.4,0.0,2.0,270.0,51.1,1006.8,0.0,34.0,58.0,4844628.0,4967291.0,9811919.0,0.0,0.0,2148.8
2019-03-27,0.0,0.0,0.0,122,85.0,3022.72,11.6,0.0,3.0,200.0,66.4,1002.2,0.0,60.0,94.0,4758036.0,5008688.0,9766724.0,0.0,0.0,2145.62
2019-03-28,0.0,0.0,0.0,117,91.0,2994.94,9.4,0.0,2.6,270.0,49.9,1003.4,0.0,49.0,81.0,4909616.0,5044314.0,9953930.0,0.0,0.0,2128.1
2019-03-29,0.0,0.0,0.0,110,94.0,3090.76,9.2,0.0,2.1,320.0,33.1,1003.5,0.0,19.0,39.0,4699007.0,4690327.0,9389334.0,0.0,0.0,2140.67
2019-03-30,0.0,0.0,0.0,139,69.0,,5.2,1.8,2.9,270.0,72.0,1002.1,0.0,24.0,35.0,4698149.0,4791609.0,9489758.0,0.0,0.0,
2019-03-31,0.0,0.0,0.0,59,67.0,,4.4,0.0,3.2,290.0,46.0,1008.7,0.0,26.0,42.0,4097830.0,4117859.0,8215689.0,0.0,0.0,
2019-04-01,0.0,0.0,0.0,71,81.0,3170.36,5.5,0.0,2.5,270.0,39.8,1011.8,0.0,12.0,24.0,4904655.0,4846892.0,9751547.0,0.0,0.0,2168.28
2019-04-02,0.0,0.0,0.0,128,71.0,3176.82,6.7,0.0,2.2,290.0,36.9,1012.2,0.0,17.0,32.0,5001835.0,4850247.0,9852082.0,0.0,0.0,2177.18
2019-04-03,0.0,0.0,0.0,122,73.0,3216.3,7.6,0.0,2.3,290.0,36.1,1012.7,0.0,22.0,38.0,5028879.0,4853059.0,9881938.0,0.0,0.0,2203.27
2019-04-04,0.0,0.0,0.0,127,86.0,3246.57,9.2,0.0,2.5,270.0,43.0,1007.2,0.0,20.0,35.0,5015722.0,4895936.0,9911658.0,0.0,0.0,2206.53
2019-04-05,0.0,0.0,0.0,153,94.0,,11.4,0.0,2.9,230.0,41.0,999.4,0.0,24.0,78.0,5093415.0,5045107.0,10138522.0,0.0,0.0,2209.61
2019-04-06,0.0,0.0,0.0,161,104.0,,9.3,0.8,1.1,50.0,39.9,1001.7,0.0,19.0,59.0,4837735.0,4752105.0,9589840.0,0.0,0.0,
2019-04-07,0.0,0.0,0.0,143,121.0,,12.6,0.0,1.7,290.0,43.1,1000.2,0.0,16.0,37.0,4322022.0,4176042.0,8498064.0,0.0,0.0,
2019-04-08,0.0,0.0,0.0,162,131.0,3244.81,11.6,0.0,2.5,290.0,25.6,1004.7,0.0,12.0,37.0,4996704.0,4858023.0,9854727.0,0.0,0.0,2210.6
2019-04-09,0.0,0.0,0.0,166,31.0,3239.66,9.2,17.4,2.4,70.0,49.1,1005.6,0.0,10.0,25.0,5070587.0,5033140.0,10103727.0,0.0,0.0,2213.56
2019-04-10,0.0,0.0,0.0,69,49.0,3241.93,7.1,5.6,1.8,90.0,78.4,1002.4,0.0,5.0,7.0,5052959.0,4977677.0,10030636.0,0.0,0.0,2224.39
2019-04-11,0.0,0.0,0.0,102,82.0,3189.96,9.5,0.0,1.9,290.0,58.0,1004.8,0.0,17.0,28.0,5154440.0,5111853.0,10266293.0,0.0,0.0,2224.44
2019-04-12,0.0,0.0,0.0,159,67.0,3188.63,11.4,0.0,2.2,290.0,48.5,1007.7,0.0,31.0,51.0,5273308.0,5209872.0,10483180.0,0.0,0.0,2233.45
2019-04-13,0.0,0.0,0.0,140,72.0,,11.8,0.0,1.8,270.0,34.0,1009.2,0.0,30.0,46.0,5057666.0,4999381.0,10057047.0,0.0,0.0,
2019-04-14,0.0,0.0,0.0,156,61.0,,9.6,1.7,2.2,270.0,45.5,1004.8,0.0,21.0,39.0,4202945.0,4093368.0,8296313.0,0.0,0.0,
2019-04-15,0.0,0.0,0.0,90,56.0,3177.79,11.6,0.0,1.8,270.0,30.9,1008.3,0.0,17.0,52.0,5057065.0,5018209.0,10075274.0,0.0,0.0,2242.88
2019-04-16,0.0,0.0,0.0,71,66.0,3253.6,14.9,0.0,1.6,290.0,26.3,1006.8,0.0,22.0,47.0,5181188.0,5125023.0,10306211.0,0.0,0.0,2248.63
2019-04-17,0.0,0.0,0.0,113,75.0,3263.12,15.3,0.0,1.9,270.0,37.5,1002.4,0.0,20.0,40.0,5185665.0,5163000.0,10348665.0,0.0,0.0,2245.89
2019-04-18,0.0,0.0,0.0,100,106.0,3250.2,12.6,0.0,2.0,270.0,74.4,1001.8,0.0,24.0,41.0,5203261.0,5073284.0,10276545.0,0.0,0.0,2213.77
2019-04-19,0.0,0.0,0.0,96,77.0,3270.8,13.8,0.0,1.6,70.0,57.5,1005.9,0.0,22.0,44.0,5305274.0,5220396.0,10525670.0,0.0,0.0,2216.15
2019-04-20,0.0,0.0,0.0,93,86.0,,14.3,1.2,1.9,290.0,66.9,1004.7,0.0,25.0,47.0,4973547.0,4929012.0,9902559.0,0.0,0.0,
2019-04-21,0.0,0.0,0.0,136,102.0,,14.8,0.3,1.9,290.0,77.8,1003.4,0.0,25.0,33.0,4345010.0,4212064.0,8557074.0,0.0,0.0,
2019-04-22,0.0,0.0,0.0,163,77.0,3215.04,19.3,0.0,1.4,270.0,50.6,1004.7,0.0,41.0,97.0,4956816.0,4925808.0,9882624.0,0.0,0.0,2216.65
2019-04-23,0.0,0.0,0.0,142,34.0,3198.59,20.4,0.0,1.3,270.0,52.0,1002.2,0.0,44.0,91.0,5052925.0,5005288.0,10058213.0,0.0,0.0,2220.51
2019-04-24,0.0,0.0,0.0,66,62.0,3201.61,19.5,4.1,1.6,290.0,70.4,996.3,0.0,40.0,57.0,5040299.0,4998478.0,10038777.0,0.0,0.0,2201.03
2019-04-25,0.0,0.0,0.0,112,47.0,3123.83,13.2,11.3,2.0,70.0,75.9,996.9,0.0,18.0,38.0,5038324.0,4947835.0,9986159.0,0.0,0.0,2190.5
2019-04-26,0.0,0.0,0.0,71,39.0,3086.4,8.4,4.9,1.5,20.0,82.1,1003.1,0.0,6.0,9.0,5086914.0,4989030.0,10075944.0,0.0,0.0,2179.31
2019-04-27,0.0,0.0,0.0,71,44.0,,11.6,0.0,1.7,290.0,52.6,1010.9,0.0,10.0,17.0,4923201.0,4805098.0,9728299.0,0.0,0.0,
2019-04-28,0.0,0.0,0.0,79,51.0,,12.9,0.0,1.6,290.0,48.8,1010.2,0.0,13.0,18.0,4281746.0,4082117.0,8363863.0,0.0,0.0,
2019-04-29,0.0,0.0,0.0,111,77.0,3062.5,13.0,0.0,0.9,50.0,52.9,1004.0,0.0,16.0,25.0,4999961.0,4794438.0,9794399.0,0.0,0.0,2216.43
2019-04-30,0.0,0.0,0.0,156,86.0,3078.34,15.5,0.0,1.6,270.0,52.8,998.7,0.0,21.0,34.0,5148166.0,5020451.0,10168617.0,0.0,0.0,2203.59
2019-05-01,0.0,0.0,0.0,136,50.0,,16.4,0.0,2.3,270.0,48.9,996.4,0.0,27.0,62.0,4610560.0,4528620.0,9139180.0,0.0,0.0,
2019-05-02,0.0,0.0,0.0,69,63.0,,17.1,0.0,2.3,290.0,28.5,1001.6,0.0,15.0,53.0,5073540.0,4992050.0,10065590.0,0.0,0.0,2212.75
2019-05-03,0.0,0.0,0.0,73,61.0,,17.9,0.0,1.6,290.0,37.5,1006.4,0.0,32.0,63.0,5196438.0,5134940.0,10331378.0,0.0,0.0,2196.32
2019-05-04,0.0,0.0,0.0,103,50.0,,19.5,0.0,1.7,290.0,40.4,1007.8,0.0,58.0,91.0,4856515.0,4881247.0,9737762.0,0.0,0.0,
2019-05-05,0.0,0.0,0.0,100,88.0,,19.2,0.0,2.2,270.0,35.8,1005.8,0.0,41.0,67.0,4282931.0,4237178.0,8520109.0,0.0,0.0,
2019-05-06,0.0,0.0,0.0,117,64.0,2906.46,14.5,0.0,3.1,290.0,27.1,1006.4,0.0,10.0,34.0,4371546.0,4258709.0,8630255.0,0.0,0.0,
2019-05-07,0.0,0.0,0.0,117,73.0,2926.39,15.0,0.0,2.3,250.0,33.4,1005.7,0.0,18.0,47.0,4926482.0,4930259.0,9856741.0,0.0,0.0,2176.99
2019-05-08,0.0,0.0,0.0,77,64.0,2893.76,15.6,0.0,2.3,200.0,48.3,1002.1,0.0,24.0,54.0,5079038.0,5123816.0,10202854.0,0.0,0.0,2168.01
2019-05-09,0.0,0.0,0.0,83,61.0,2850.95,16.6,0.0,2.2,270.0,43.3,1000.8,0.0,24.0,47.0,5068810.0,5062478.0,10131288.0,0.0,0.0,2102.01
2019-05-10,0.0,0.0,0.0,89,63.0,2939.21,17.8,0.0,1.9,270.0,48.0,1003.1,0.0,35.0,61.0,5209749.0,5240951.0,10450700.0,0.0,0.0,2108.04
2019-05-11,0.0,0.0,0.0,106,55.0,,20.3,0.0,1.8,290.0,39.0,1003.7,0.0,37.0,66.0,4932329.0,5006002.0,9938331.0,0.0,0.0,
2019-05-12,0.0,0.0,0.0,98,61.0,,21.6,0.0,1.5,270.0,36.0,1004.8,0.0,37.0,56.0,4328115.0,4310091.0,8638206.0,0.0,0.0,
2019-05-13,0.0,0.0,0.0,92,168.0,2903.71,18.7,0.0,1.6,290.0,43.4,1004.4,0.0,36.0,55.0,4895219.0,4979552.0,9874771.0,0.0,0.0,2079.01
2019-05-14,0.0,0.0,0.0,155,141.0,2883.61,19.6,0.0,1.6,270.0,44.5,1003.0,0.0,33.0,44.0,5029562.0,5120928.0,10150490.0,0.0,0.0,2081.84
